0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0034,0.0906,0.2686,0.442,0.5861,0.6863,0.7594,0.8129,0.8545,0.8815,0.9038,0.9209,0.9348,0.9464,0.9542,0.962,0.9673,0.9721,0.976,0.9798,0.9833,0.9847,0.9865,0.9879,0.9889,0.9896,0.991,0.9923,0.9932,0.9938,0.9942,0.995,0.9952,0.9955,0.996,0.9963,0.9968,0.997,0.9974,0.9975,0.9976,0.9979,0.9981,0.9982,0.9984,0.9985,0.9986,0.9987,0.999,0.9991,0.9991,0.9991,0.9992,0.9992,0.9992,0.9992,0.9993,0.9994,0.9995,0.9995,0.9995,0.9995,0.9995,0.9995,0.9995,0.9995,0.9995,0.9995,0.9995,0.9995,0.9995,0.9995,0.9995,0.9995,0.9995,0.9996,0.9996,0.9996,0.9996,0.9996,0.9996,0.9996,0.9996,0.9996,0.9996,0.9996,0.9996,0.9996,0.9996,0.9996,0.9996,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9998
