0.0,0.0,0.0,0.0001,0.0021,0.0092,0.0345,0.0739,0.1195,0.1703,0.222,0.2757,0.3271,0.3768,0.4203,0.463,0.5004,0.532,0.5587,0.5881,0.61,0.6304,0.6488,0.6666,0.6837,0.6988,0.7114,0.7221,0.7305,0.7388,0.7486,0.7565,0.7634,0.7705,0.7774,0.7836,0.7881,0.7927,0.7977,0.8016,0.8048,0.8077,0.8109,0.8135,0.816,0.8187,0.8223,0.8239,0.8263,0.8287,0.8309,0.833,0.8353,0.8369,0.8382,0.8388,0.8405,0.8418,0.843,0.8439,0.845,0.8461,0.8466,0.8474,0.8485,0.849,0.85,0.8507,0.8516,0.8523,0.8528,0.853,0.8533,0.8543,0.8549,0.8553,0.8554,0.8558,0.8562,0.8564,0.8568,0.8568,0.8571,0.8574,0.8576,0.8577,0.8583,0.8585,0.8587,0.8586,0.8588,0.8588,0.859,0.8594,0.8596,0.8596,0.8597,0.8597,0.8598,0.8599,0.8599,0.8601,0.8601,0.86,0.8602,0.8602,0.8602,0.8603,0.8603,0.8604,0.8604,0.8605,0.8605,0.8605,0.8605,0.8604,0.8605,0.8606,0.8606,0.8607,0.8608,0.8608,0.8609,0.8609,0.861,0.8611,0.8614,0.8613,0.8614,0.8613,0.8615,0.8616,0.8616,0.8616,0.8616,0.8616,0.8615,0.8617,0.8617,0.8617,0.8617,0.8618,0.8618,0.8618,0.8618,0.8618,0.8618,0.8619,0.8619,0.8619
0.0,0.0,0.0,0.0001,0.002,0.0091,0.0337,0.0724,0.1182,0.1684,0.2189,0.272,0.3225,0.3714,0.4142,0.4565,0.494,0.5251,0.5524,0.5815,0.6035,0.6245,0.643,0.661,0.6783,0.6935,0.7062,0.717,0.7256,0.7339,0.744,0.7522,0.7594,0.7667,0.7738,0.78,0.7848,0.7894,0.7943,0.7982,0.8015,0.8045,0.808,0.8107,0.8133,0.8161,0.8196,0.8212,0.8236,0.8262,0.8286,0.8307,0.833,0.8349,0.8363,0.8371,0.8389,0.8404,0.8419,0.8429,0.844,0.8451,0.8457,0.8465,0.8478,0.8483,0.8493,0.85,0.8509,0.8516,0.8521,0.8523,0.8526,0.8536,0.8542,0.8546,0.8547,0.8551,0.8555,0.8557,0.8561,0.8563,0.8567,0.857,0.8572,0.8573,0.8579,0.8582,0.8583,0.8583,0.8586,0.8586,0.8588,0.8592,0.8594,0.8594,0.8595,0.8595,0.8596,0.8597,0.8597,0.8599,0.8599,0.8598,0.86,0.86,0.86,0.8601,0.8601,0.8602,0.8602,0.8603,0.8603,0.8603,0.8603,0.8602,0.8603,0.8604,0.8604,0.8605,0.8606,0.8606,0.8607,0.8607,0.8608,0.8609,0.8612,0.8611,0.8612,0.8611,0.8613,0.8614,0.8614,0.8614,0.8614,0.8614,0.8613,0.8615,0.8615,0.8615,0.8615,0.8616,0.8616,0.8616,0.8617,0.8617,0.8617,0.8618,0.8618,0.8618
