0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0002,0.0005,0.001,0.0012,0.0014,0.0021,0.0033,0.0036,0.0037,0.0035,0.0041,0.0045,0.0049,0.005,0.0048,0.0043,0.0044,0.0054,0.0056,0.0059,0.006,0.0062,0.0068,0.0065,0.0064,0.0065,0.0064,0.0066,0.0071,0.007,0.0068,0.0064,0.0063,0.0065,0.0058,0.0056,0.0058,0.0059,0.0059,0.0058,0.0056,0.0059,0.0059,0.0061,0.0061,0.006,0.0059,0.0058,0.0059,0.0056,0.0052,0.0053,0.0053,0.0055,0.0056,0.0055,0.005,0.005,0.0049,0.0046,0.0045,0.0044,0.0044,0.0042,0.0042,0.0043,0.0039,0.0039,0.0038,0.0039,0.0037,0.0036,0.0035,0.0034,0.0033,0.0034,0.0034,0.0033,0.0031,0.0031,0.003,0.0028,0.0028,0.0028,0.0027,0.0026,0.0026,0.0025,0.0023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0022,0.0055,0.0108,0.0205,0.0333,0.0509,0.0705,0.092,0.1162,0.1426,0.1704,0.1993,0.2243,0.2513,0.2779,0.3045,0.3313,0.3543,0.3806,0.403,0.4245,0.4447,0.4601,0.4807,0.5002,0.5173,0.5314,0.5465,0.5601,0.5737,0.5875,0.5988,0.6099,0.6226,0.6337,0.6425,0.6526,0.6614,0.6691,0.6769,0.6842,0.6929,0.7004,0.7064,0.7116,0.7176,0.7248,0.7307,0.7364,0.7426,0.7469,0.7517,0.7557,0.7599,0.7636,0.7671,0.7701,0.7736,0.7764,0.7799,0.7835,0.786,0.7879,0.7899,0.7927,0.7954,0.7986,0.8006,0.8031,0.8049,0.8069,0.8082,0.8098,0.812,0.8136,0.8152,0.8163,0.8181,0.8191,0.8201,0.8222,0.8228,0.8238,0.8244,0.8255,0.8262,0.8274,0.8284,0.829,0.8302,0.831,0.8317
